*file,reg,variable,year,val
SSP1p_20W_BIOD2,SEA,ESHI,2050,1.302532853
SSP1p_20W_BIOD2,OAS,ESHI,2050,1.070159542
SSP1p_20W_BIOD2,ANZ,ESHI,2050,1.91917818
SSP1p_20W_BIOD2,NAM,ESHI,2050,1.444501813
SSP1p_20W_BIOD2,OAM,ESHI,2050,1.294669851
SSP1p_20W_BIOD2,AME,ESHI,2050,1.470938493
SSP1p_20W_BIOD2,SAS,ESHI,2050,1.293758328
SSP1p_20W_BIOD2,WLD,ESHI,2050,1.35683429
SSP1p_20W_BIOD2,EUE,ESHI,2050,0.954802026
SSP1p_20W_BIOD2,CAN,RLI,2050,0.950819672
SSP1p_20W_BIOD2,USA,RLI,2050,0.924324324
SSP1p_20W_BIOD2,BRA,RLI,2050,0.985531915
SSP1p_20W_BIOD2,OSA,RLI,2050,0.971536524
SSP1p_20W_BIOD2,FSU,RLI,2050,0.882943144
SSP1p_20W_BIOD2,EUR,RLI,2050,0.915277778
SSP1p_20W_BIOD2,MEN,RLI,2050,0.882403433
SSP1p_20W_BIOD2,SSA,RLI,2050,0.966531714
SSP1p_20W_BIOD2,CHN,RLI,2050,0.959124088
SSP1p_20W_BIOD2,IND,RLI,2050,0.961363636
SSP1p_20W_BIOD2,SEA,RLI,2050,0.976759411
SSP1p_20W_BIOD2,OAS,RLI,2050,0.95625
SSP1p_20W_BIOD2,ANZ,RLI,2050,0.927567568
SSP1p_20W_BIOD2,NAM,RLI,2050,0.927756654
SSP1p_20W_BIOD2,OAM,RLI,2050,0.974972315
SSP1p_20W_BIOD2,AME,RLI,2050,0.956347439
SSP1p_20W_BIOD2,SAS,RLI,2050,0.966300366
SSP1p_20W_BIOD2,WLD,RLI,2050,0.96039395
SSP1p_20W_BIOD2,EUE,RLI,2050,0.90647482
SSP1p_20W_BIOD2,CAN,NSpeciesExtinctAtFirstYear,2050,4
SSP1p_20W_BIOD2,USA,NSpeciesExtinctAtFirstYear,2050,14
SSP1p_20W_BIOD2,BRA,NSpeciesExtinctAtFirstYear,2050,6
SSP1p_20W_BIOD2,OSA,NSpeciesExtinctAtFirstYear,2050,24
SSP1p_20W_BIOD2,FSU,NSpeciesExtinctAtFirstYear,2050,30
SSP1p_20W_BIOD2,EUR,NSpeciesExtinctAtFirstYear,2050,8
SSP1p_20W_BIOD2,MEN,NSpeciesExtinctAtFirstYear,2050,27
SSP1p_20W_BIOD2,SSA,NSpeciesExtinctAtFirstYear,2050,25
SSP1p_20W_BIOD2,CHN,NSpeciesExtinctAtFirstYear,2050,15
SSP1p_20W_BIOD2,IND,NSpeciesExtinctAtFirstYear,2050,5
SSP1p_20W_BIOD2,SEA,NSpeciesExtinctAtFirstYear,2050,8
SSP1p_20W_BIOD2,OAS,NSpeciesExtinctAtFirstYear,2050,7
SSP1p_20W_BIOD2,ANZ,NSpeciesExtinctAtFirstYear,2050,13
SSP1p_20W_BIOD2,NAM,NSpeciesExtinctAtFirstYear,2050,14
SSP1p_20W_BIOD2,OAM,NSpeciesExtinctAtFirstYear,2050,24
SSP1p_20W_BIOD2,AME,NSpeciesExtinctAtFirstYear,2050,39
SSP1p_20W_BIOD2,SAS,NSpeciesExtinctAtFirstYear,2050,23
SSP1p_20W_BIOD2,WLD,NSpeciesExtinctAtFirstYear,2050,110
SSP1p_20W_BIOD2,EUE,NSpeciesExtinctAtFirstYear,2050,7
SSP1p_20W_BIOD2,CAN,NPotSpeciesInRegion,2050,122
SSP1p_20W_BIOD2,USA,NPotSpeciesInRegion,2050,259
SSP1p_20W_BIOD2,BRA,NPotSpeciesInRegion,2050,470
SSP1p_20W_BIOD2,OSA,NPotSpeciesInRegion,2050,794
SSP1p_20W_BIOD2,FSU,NPotSpeciesInRegion,2050,299
SSP1p_20W_BIOD2,EUR,NPotSpeciesInRegion,2050,144
SSP1p_20W_BIOD2,MEN,NPotSpeciesInRegion,2050,233
SSP1p_20W_BIOD2,SSA,NPotSpeciesInRegion,2050,741
SSP1p_20W_BIOD2,CHN,NPotSpeciesInRegion,2050,411
SSP1p_20W_BIOD2,IND,NPotSpeciesInRegion,2050,264
SSP1p_20W_BIOD2,SEA,NPotSpeciesInRegion,2050,611
SSP1p_20W_BIOD2,OAS,NPotSpeciesInRegion,2050,288
SSP1p_20W_BIOD2,ANZ,NPotSpeciesInRegion,2050,185
SSP1p_20W_BIOD2,NAM,NPotSpeciesInRegion,2050,263
SSP1p_20W_BIOD2,OAM,NPotSpeciesInRegion,2050,903
SSP1p_20W_BIOD2,AME,NPotSpeciesInRegion,2050,898
SSP1p_20W_BIOD2,SAS,NPotSpeciesInRegion,2050,819
SSP1p_20W_BIOD2,WLD,NPotSpeciesInRegion,2050,2843
SSP1p_20W_BIOD2,EUE,NPotSpeciesInRegion,2050,139
SSP1p_20W_BIOD2,CAN,ESHI,2060,0.991875005
SSP1p_20W_BIOD2,USA,ESHI,2060,1.705397857
SSP1p_20W_BIOD2,BRA,ESHI,2060,1.275246073
SSP1p_20W_BIOD2,OSA,ESHI,2060,1.389379308
SSP1p_20W_BIOD2,FSU,ESHI,2060,1.370111052
SSP1p_20W_BIOD2,EUR,ESHI,2060,0.91546126
SSP1p_20W_BIOD2,MEN,ESHI,2060,1.260796696
SSP1p_20W_BIOD2,SSA,ESHI,2060,1.609835221
SSP1p_20W_BIOD2,CHN,ESHI,2060,1.790758826
SSP1p_20W_BIOD2,IND,ESHI,2060,1.071585494
SSP1p_20W_BIOD2,SEA,ESHI,2060,1.329197857
SSP1p_20W_BIOD2,OAS,ESHI,2060,1.093321336
SSP1p_20W_BIOD2,ANZ,ESHI,2060,2.050400182
SSP1p_20W_BIOD2,NAM,ESHI,2060,1.560949848
SSP1p_20W_BIOD2,OAM,ESHI,2060,1.365233969
SSP1p_20W_BIOD2,AME,ESHI,2060,1.548817471
SSP1p_20W_BIOD2,SAS,ESHI,2060,1.333649791
SSP1p_20W_BIOD2,WLD,ESHI,2060,1.422231546
SSP1p_20W_BIOD2,EUE,ESHI,2060,0.903681639
SSP1p_20W_BIOD2,CAN,RLI,2060,0.950819672
SSP1p_20W_BIOD2,USA,RLI,2060,0.932818533
SSP1p_20W_BIOD2,BRA,RLI,2060,0.986382979
SSP1p_20W_BIOD2,OSA,RLI,2060,0.971788413
SSP1p_20W_BIOD2,FSU,RLI,2060,0.884280936
SSP1p_20W_BIOD2,EUR,RLI,2060,0.876388889
SSP1p_20W_BIOD2,MEN,RLI,2060,0.882403433
SSP1p_20W_BIOD2,SSA,RLI,2060,0.965991903
SSP1p_20W_BIOD2,CHN,RLI,2060,0.959124088
SSP1p_20W_BIOD2,IND,RLI,2060,0.960606061
SSP1p_20W_BIOD2,SEA,RLI,2060,0.976432079
SSP1p_20W_BIOD2,OAS,RLI,2060,0.95625
SSP1p_20W_BIOD2,ANZ,RLI,2060,0.928648649
SSP1p_20W_BIOD2,NAM,RLI,2060,0.935361217
SSP1p_20W_BIOD2,OAM,RLI,2060,0.975193798
SSP1p_20W_BIOD2,AME,RLI,2060,0.955902004
SSP1p_20W_BIOD2,SAS,RLI,2060,0.966056166
SSP1p_20W_BIOD2,WLD,RLI,2060,0.960112557
SSP1p_20W_BIOD2,EUE,RLI,2060,0.860431655
SSP1p_20W_BIOD2,CAN,NSpeciesExtinctAtFirstYear,2060,4
SSP1p_20W_BIOD2,USA,NSpeciesExtinctAtFirstYear,2060,14
SSP1p_20W_BIOD2,BRA,NSpeciesExtinctAtFirstYear,2060,6
SSP1p_20W_BIOD2,OSA,NSpeciesExtinctAtFirstYear,2060,24
SSP1p_20W_BIOD2,FSU,NSpeciesExtinctAtFirstYear,2060,30
SSP1p_20W_BIOD2,EUR,NSpeciesExtinctAtFirstYear,2060,8
SSP1p_20W_BIOD2,MEN,NSpeciesExtinctAtFirstYear,2060,27
SSP1p_20W_BIOD2,SSA,NSpeciesExtinctAtFirstYear,2060,25
SSP1p_20W_BIOD2,CHN,NSpeciesExtinctAtFirstYear,2060,15
SSP1p_20W_BIOD2,IND,NSpeciesExtinctAtFirstYear,2060,5
SSP1p_20W_BIOD2,SEA,NSpeciesExtinctAtFirstYear,2060,8
SSP1p_20W_BIOD2,OAS,NSpeciesExtinctAtFirstYear,2060,7
SSP1p_20W_BIOD2,ANZ,NSpeciesExtinctAtFirstYear,2060,13
SSP1p_20W_BIOD2,NAM,NSpeciesExtinctAtFirstYear,2060,14
SSP1p_20W_BIOD2,OAM,NSpeciesExtinctAtFirstYear,2060,24
SSP1p_20W_BIOD2,AME,NSpeciesExtinctAtFirstYear,2060,39
SSP1p_20W_BIOD2,SAS,NSpeciesExtinctAtFirstYear,2060,23
SSP1p_20W_BIOD2,WLD,NSpeciesExtinctAtFirstYear,2060,110
SSP1p_20W_BIOD2,EUE,NSpeciesExtinctAtFirstYear,2060,7
SSP1p_20W_BIOD2,CAN,NPotSpeciesInRegion,2060,122
SSP1p_20W_BIOD2,USA,NPotSpeciesInRegion,2060,259
SSP1p_20W_BIOD2,BRA,NPotSpeciesInRegion,2060,470
SSP1p_20W_BIOD2,OSA,NPotSpeciesInRegion,2060,794
SSP1p_20W_BIOD2,FSU,NPotSpeciesInRegion,2060,299
SSP1p_20W_BIOD2,EUR,NPotSpeciesInRegion,2060,144
SSP1p_20W_BIOD2,MEN,NPotSpeciesInRegion,2060,233
SSP1p_20W_BIOD2,SSA,NPotSpeciesInRegion,2060,741
SSP1p_20W_BIOD2,CHN,NPotSpeciesInRegion,2060,411
SSP1p_20W_BIOD2,IND,NPotSpeciesInRegion,2060,264
SSP1p_20W_BIOD2,SEA,NPotSpeciesInRegion,2060,611
SSP1p_20W_BIOD2,OAS,NPotSpeciesInRegion,2060,288
SSP1p_20W_BIOD2,ANZ,NPotSpeciesInRegion,2060,185
SSP1p_20W_BIOD2,NAM,NPotSpeciesInRegion,2060,263
SSP1p_20W_BIOD2,OAM,NPotSpeciesInRegion,2060,903
SSP1p_20W_BIOD2,AME,NPotSpeciesInRegion,2060,898
SSP1p_20W_BIOD2,SAS,NPotSpeciesInRegion,2060,819
SSP1p_20W_BIOD2,WLD,NPotSpeciesInRegion,2060,2843
SSP1p_20W_BIOD2,EUE,NPotSpeciesInRegion,2060,139
SSP1p_20W_BIOD2,CAN,ESHI,2070,0.957907469
SSP1p_20W_BIOD2,USA,ESHI,2070,1.666363489
SSP1p_20W_BIOD2,BRA,ESHI,2070,1.274902068
SSP1p_20W_BIOD2,OSA,ESHI,2070,1.38629865
SSP1p_20W_BIOD2,FSU,ESHI,2070,1.337769016
SSP1p_20W_BIOD2,EUR,ESHI,2070,0.86233957
SSP1p_20W_BIOD2,MEN,ESHI,2070,1.269337229
SSP1p_20W_BIOD2,SSA,ESHI,2070,1.638660059
SSP1p_20W_BIOD2,CHN,ESHI,2070,1.796889318
SSP1p_20W_BIOD2,IND,ESHI,2070,1.082634192
SSP1p_20W_BIOD2,SEA,ESHI,2070,1.335952697
SSP1p_20W_BIOD2,OAS,ESHI,2070,1.095845855
SSP1p_20W_BIOD2,ANZ,ESHI,2070,2.071218079
SSP1p_20W_BIOD2,NAM,ESHI,2070,1.531622855
SSP1p_20W_BIOD2,OAM,ESHI,2070,1.361991816
SSP1p_20W_BIOD2,AME,ESHI,2070,1.570915658
SSP1p_20W_BIOD2,SAS,ESHI,2070,1.347567163
SSP1p_20W_BIOD2,WLD,ESHI,2070,1.430549278
SSP1p_20W_BIOD2,EUE,ESHI,2070,0.848748048
SSP1p_20W_BIOD2,CAN,RLI,2070,0.929508197
SSP1p_20W_BIOD2,USA,RLI,2070,0.926640927
SSP1p_20W_BIOD2,BRA,RLI,2070,0.986382979
SSP1p_20W_BIOD2,OSA,RLI,2070,0.971284635
SSP1p_20W_BIOD2,FSU,RLI,2070,0.872909699
SSP1p_20W_BIOD2,EUR,RLI,2070,0.838888889
SSP1p_20W_BIOD2,MEN,RLI,2070,0.881545064
SSP1p_20W_BIOD2,SSA,RLI,2070,0.966261808
SSP1p_20W_BIOD2,CHN,RLI,2070,0.954744526
SSP1p_20W_BIOD2,IND,RLI,2070,0.953787879
SSP1p_20W_BIOD2,SEA,RLI,2070,0.976759411
SSP1p_20W_BIOD2,OAS,RLI,2070,0.95625
SSP1p_20W_BIOD2,ANZ,RLI,2070,0.92972973
SSP1p_20W_BIOD2,NAM,RLI,2070,0.927756654
SSP1p_20W_BIOD2,OAM,RLI,2070,0.974750831
SSP1p_20W_BIOD2,AME,RLI,2070,0.955902004
SSP1p_20W_BIOD2,SAS,RLI,2070,0.964835165
SSP1p_20W_BIOD2,WLD,RLI,2070,0.958986986
SSP1p_20W_BIOD2,EUE,RLI,2070,0.823021583
SSP1p_20W_BIOD2,CAN,NSpeciesExtinctAtFirstYear,2070,4
SSP1p_20W_BIOD2,USA,NSpeciesExtinctAtFirstYear,2070,14
SSP1p_20W_BIOD2,BRA,NSpeciesExtinctAtFirstYear,2070,6
SSP1p_20W_BIOD2,OSA,NSpeciesExtinctAtFirstYear,2070,24
SSP1p_20W_BIOD2,FSU,NSpeciesExtinctAtFirstYear,2070,30
SSP1p_20W_BIOD2,EUR,NSpeciesExtinctAtFirstYear,2070,8
SSP1p_20W_BIOD2,MEN,NSpeciesExtinctAtFirstYear,2070,27
SSP1p_20W_BIOD2,SSA,NSpeciesExtinctAtFirstYear,2070,25
SSP1p_20W_BIOD2,CHN,NSpeciesExtinctAtFirstYear,2070,15
SSP1p_20W_BIOD2,IND,NSpeciesExtinctAtFirstYear,2070,5
SSP1p_20W_BIOD2,SEA,NSpeciesExtinctAtFirstYear,2070,8
SSP1p_20W_BIOD2,OAS,NSpeciesExtinctAtFirstYear,2070,7
SSP1p_20W_BIOD2,ANZ,NSpeciesExtinctAtFirstYear,2070,13
SSP1p_20W_BIOD2,NAM,NSpeciesExtinctAtFirstYear,2070,14
SSP1p_20W_BIOD2,OAM,NSpeciesExtinctAtFirstYear,2070,24
SSP1p_20W_BIOD2,AME,NSpeciesExtinctAtFirstYear,2070,39
SSP1p_20W_BIOD2,SAS,NSpeciesExtinctAtFirstYear,2070,23
SSP1p_20W_BIOD2,WLD,NSpeciesExtinctAtFirstYear,2070,110
SSP1p_20W_BIOD2,EUE,NSpeciesExtinctAtFirstYear,2070,7
SSP1p_20W_BIOD2,CAN,NPotSpeciesInRegion,2070,122
SSP1p_20W_BIOD2,USA,NPotSpeciesInRegion,2070,259
SSP1p_20W_BIOD2,BRA,NPotSpeciesInRegion,2070,470
SSP1p_20W_BIOD2,OSA,NPotSpeciesInRegion,2070,794
SSP1p_20W_BIOD2,FSU,NPotSpeciesInRegion,2070,299
SSP1p_20W_BIOD2,EUR,NPotSpeciesInRegion,2070,144
SSP1p_20W_BIOD2,MEN,NPotSpeciesInRegion,2070,233
SSP1p_20W_BIOD2,SSA,NPotSpeciesInRegion,2070,741
SSP1p_20W_BIOD2,CHN,NPotSpeciesInRegion,2070,411
SSP1p_20W_BIOD2,IND,NPotSpeciesInRegion,2070,264
SSP1p_20W_BIOD2,SEA,NPotSpeciesInRegion,2070,611
SSP1p_20W_BIOD2,OAS,NPotSpeciesInRegion,2070,288
SSP1p_20W_BIOD2,ANZ,NPotSpeciesInRegion,2070,185
SSP1p_20W_BIOD2,NAM,NPotSpeciesInRegion,2070,263
SSP1p_20W_BIOD2,OAM,NPotSpeciesInRegion,2070,903
SSP1p_20W_BIOD2,AME,NPotSpeciesInRegion,2070,898
SSP1p_20W_BIOD2,SAS,NPotSpeciesInRegion,2070,819
SSP1p_20W_BIOD2,WLD,NPotSpeciesInRegion,2070,2843
SSP1p_20W_BIOD2,EUE,NPotSpeciesInRegion,2070,139
SSP1p_20W_BIOD2,CAN,ESHI,2080,0.941876174
SSP1p_20W_BIOD2,USA,ESHI,2080,1.582760189
SSP1p_20W_BIOD2,BRA,ESHI,2080,1.259079246
SSP1p_20W_BIOD2,OSA,ESHI,2080,1.36848182
SSP1p_20W_BIOD2,FSU,ESHI,2080,1.308093935
SSP1p_20W_BIOD2,EUR,ESHI,2080,0.829469373
SSP1p_20W_BIOD2,MEN,ESHI,2080,1.268521021
SSP1p_20W_BIOD2,SSA,ESHI,2080,1.657855768
SSP1p_20W_BIOD2,CHN,ESHI,2080,1.798290313
SSP1p_20W_BIOD2,IND,ESHI,2080,1.08172655
SSP1p_20W_BIOD2,SEA,ESHI,2080,1.338283048
SSP1p_20W_BIOD2,OAS,ESHI,2080,1.098848705
SSP1p_20W_BIOD2,ANZ,ESHI,2080,2.047168807
SSP1p_20W_BIOD2,NAM,ESHI,2080,1.464839061
SSP1p_20W_BIOD2,OAM,ESHI,2080,1.341599155
SSP1p_20W_BIOD2,AME,ESHI,2080,1.583841314
SSP1p_20W_BIOD2,SAS,ESHI,2080,1.355695095
SSP1p_20W_BIOD2,WLD,ESHI,2080,1.427888947
SSP1p_20W_BIOD2,EUE,ESHI,2080,0.821718873
SSP1p_20W_BIOD2,CAN,RLI,2080,0.931147541
SSP1p_20W_BIOD2,USA,RLI,2080,0.913513514
SSP1p_20W_BIOD2,BRA,RLI,2080,0.985106383
SSP1p_20W_BIOD2,OSA,RLI,2080,0.970025189
SSP1p_20W_BIOD2,FSU,RLI,2080,0.867558528
SSP1p_20W_BIOD2,EUR,RLI,2080,0.805555556
SSP1p_20W_BIOD2,MEN,RLI,2080,0.881545064
SSP1p_20W_BIOD2,SSA,RLI,2080,0.966261808
SSP1p_20W_BIOD2,CHN,RLI,2080,0.955231144
SSP1p_20W_BIOD2,IND,RLI,2080,0.945454545
SSP1p_20W_BIOD2,SEA,RLI,2080,0.974140753
SSP1p_20W_BIOD2,OAS,RLI,2080,0.95625
SSP1p_20W_BIOD2,ANZ,RLI,2080,0.92972973
SSP1p_20W_BIOD2,NAM,RLI,2080,0.917110266
SSP1p_20W_BIOD2,OAM,RLI,2080,0.973421927
SSP1p_20W_BIOD2,AME,RLI,2080,0.955902004
SSP1p_20W_BIOD2,SAS,RLI,2080,0.963369963
SSP1p_20W_BIOD2,WLD,RLI,2080,0.957931762
SSP1p_20W_BIOD2,EUE,RLI,2080,0.801438849
SSP1p_20W_BIOD2,CAN,NSpeciesExtinctAtFirstYear,2080,4
SSP1p_20W_BIOD2,USA,NSpeciesExtinctAtFirstYear,2080,14
SSP1p_20W_BIOD2,BRA,NSpeciesExtinctAtFirstYear,2080,6
SSP1p_20W_BIOD2,OSA,NSpeciesExtinctAtFirstYear,2080,24
SSP1p_20W_BIOD2,FSU,NSpeciesExtinctAtFirstYear,2080,30
SSP1p_20W_BIOD2,EUR,NSpeciesExtinctAtFirstYear,2080,8
SSP1p_20W_BIOD2,MEN,NSpeciesExtinctAtFirstYear,2080,27
SSP1p_20W_BIOD2,SSA,NSpeciesExtinctAtFirstYear,2080,25
SSP1p_20W_BIOD2,CHN,NSpeciesExtinctAtFirstYear,2080,15
SSP1p_20W_BIOD2,IND,NSpeciesExtinctAtFirstYear,2080,5
SSP1p_20W_BIOD2,SEA,NSpeciesExtinctAtFirstYear,2080,8
SSP1p_20W_BIOD2,OAS,NSpeciesExtinctAtFirstYear,2080,7
SSP1p_20W_BIOD2,ANZ,NSpeciesExtinctAtFirstYear,2080,13
SSP1p_20W_BIOD2,NAM,NSpeciesExtinctAtFirstYear,2080,14
SSP1p_20W_BIOD2,OAM,NSpeciesExtinctAtFirstYear,2080,24
SSP1p_20W_BIOD2,AME,NSpeciesExtinctAtFirstYear,2080,39
SSP1p_20W_BIOD2,SAS,NSpeciesExtinctAtFirstYear,2080,23
SSP1p_20W_BIOD2,WLD,NSpeciesExtinctAtFirstYear,2080,110
SSP1p_20W_BIOD2,EUE,NSpeciesExtinctAtFirstYear,2080,7
SSP1p_20W_BIOD2,CAN,NPotSpeciesInRegion,2080,122
SSP1p_20W_BIOD2,USA,NPotSpeciesInRegion,2080,259
SSP1p_20W_BIOD2,BRA,NPotSpeciesInRegion,2080,470
SSP1p_20W_BIOD2,OSA,NPotSpeciesInRegion,2080,794
SSP1p_20W_BIOD2,FSU,NPotSpeciesInRegion,2080,299
SSP1p_20W_BIOD2,EUR,NPotSpeciesInRegion,2080,144
SSP1p_20W_BIOD2,MEN,NPotSpeciesInRegion,2080,233
SSP1p_20W_BIOD2,SSA,NPotSpeciesInRegion,2080,741
SSP1p_20W_BIOD2,CHN,NPotSpeciesInRegion,2080,411
SSP1p_20W_BIOD2,IND,NPotSpeciesInRegion,2080,264
SSP1p_20W_BIOD2,SEA,NPotSpeciesInRegion,2080,611
SSP1p_20W_BIOD2,OAS,NPotSpeciesInRegion,2080,288
SSP1p_20W_BIOD2,ANZ,NPotSpeciesInRegion,2080,185
SSP1p_20W_BIOD2,NAM,NPotSpeciesInRegion,2080,263
SSP1p_20W_BIOD2,OAM,NPotSpeciesInRegion,2080,903
SSP1p_20W_BIOD2,AME,NPotSpeciesInRegion,2080,898
SSP1p_20W_BIOD2,SAS,NPotSpeciesInRegion,2080,819
SSP1p_20W_BIOD2,WLD,NPotSpeciesInRegion,2080,2843
SSP1p_20W_BIOD2,EUE,NPotSpeciesInRegion,2080,139
SSP1p_20W_BIOD2,CAN,ESHI,2090,0.92777378
SSP1p_20W_BIOD2,USA,ESHI,2090,1.553709946
SSP1p_20W_BIOD2,BRA,ESHI,2090,1.242403514
SSP1p_20W_BIOD2,OSA,ESHI,2090,1.345590319
SSP1p_20W_BIOD2,FSU,ESHI,2090,1.276581429
SSP1p_20W_BIOD2,EUR,ESHI,2090,0.769372293
SSP1p_20W_BIOD2,MEN,ESHI,2090,1.265209256
SSP1p_20W_BIOD2,SSA,ESHI,2090,1.663175644
SSP1p_20W_BIOD2,CHN,ESHI,2090,1.784984649
SSP1p_20W_BIOD2,IND,ESHI,2090,1.064557659
SSP1p_20W_BIOD2,SEA,ESHI,2090,1.335180524
SSP1p_20W_BIOD2,OAS,ESHI,2090,1.104515629
SSP1p_20W_BIOD2,ANZ,ESHI,2090,2.049313882
SSP1p_20W_BIOD2,NAM,ESHI,2090,1.4439514
SSP1p_20W_BIOD2,OAM,ESHI,2090,1.314096591
SSP1p_20W_BIOD2,AME,ESHI,2090,1.58794585
SSP1p_20W_BIOD2,SAS,ESHI,2090,1.35620512
SSP1p_20W_BIOD2,WLD,ESHI,2090,1.419951756
SSP1p_20W_BIOD2,EUE,ESHI,2090,0.760494812
SSP1p_20W_BIOD2,CAN,RLI,2090,0.931147541
SSP1p_20W_BIOD2,USA,RLI,2090,0.907335907
SSP1p_20W_BIOD2,BRA,RLI,2090,0.984255319
SSP1p_20W_BIOD2,OSA,RLI,2090,0.968010076
SSP1p_20W_BIOD2,FSU,RLI,2090,0.87090301
SSP1p_20W_BIOD2,EUR,RLI,2090,0.759722222
SSP1p_20W_BIOD2,MEN,RLI,2090,0.880686695
SSP1p_20W_BIOD2,SSA,RLI,2090,0.965452092
SSP1p_20W_BIOD2,CHN,RLI,2090,0.948418491
SSP1p_20W_BIOD2,IND,RLI,2090,0.929545455
SSP1p_20W_BIOD2,SEA,RLI,2090,0.974795417
SSP1p_20W_BIOD2,OAS,RLI,2090,0.957638889
SSP1p_20W_BIOD2,ANZ,RLI,2090,0.92972973
SSP1p_20W_BIOD2,NAM,RLI,2090,0.914068441
SSP1p_20W_BIOD2,OAM,RLI,2090,0.97076412
SSP1p_20W_BIOD2,AME,RLI,2090,0.955011136
SSP1p_20W_BIOD2,SAS,RLI,2090,0.960927961
SSP1p_20W_BIOD2,WLD,RLI,2090,0.956524798
SSP1p_20W_BIOD2,EUE,RLI,2090,0.738129496
SSP1p_20W_BIOD2,CAN,NSpeciesExtinctAtFirstYear,2090,4
SSP1p_20W_BIOD2,USA,NSpeciesExtinctAtFirstYear,2090,14
SSP1p_20W_BIOD2,BRA,NSpeciesExtinctAtFirstYear,2090,6
SSP1p_20W_BIOD2,OSA,NSpeciesExtinctAtFirstYear,2090,24
SSP1p_20W_BIOD2,FSU,NSpeciesExtinctAtFirstYear,2090,30
SSP1p_20W_BIOD2,EUR,NSpeciesExtinctAtFirstYear,2090,8
SSP1p_20W_BIOD2,MEN,NSpeciesExtinctAtFirstYear,2090,27
SSP1p_20W_BIOD2,SSA,NSpeciesExtinctAtFirstYear,2090,25
SSP1p_20W_BIOD2,CHN,NSpeciesExtinctAtFirstYear,2090,15
SSP1p_20W_BIOD2,IND,NSpeciesExtinctAtFirstYear,2090,5
SSP1p_20W_BIOD2,SEA,NSpeciesExtinctAtFirstYear,2090,8
SSP1p_20W_BIOD2,OAS,NSpeciesExtinctAtFirstYear,2090,7
SSP1p_20W_BIOD2,ANZ,NSpeciesExtinctAtFirstYear,2090,13
SSP1p_20W_BIOD2,NAM,NSpeciesExtinctAtFirstYear,2090,14
SSP1p_20W_BIOD2,OAM,NSpeciesExtinctAtFirstYear,2090,24
SSP1p_20W_BIOD2,AME,NSpeciesExtinctAtFirstYear,2090,39
SSP1p_20W_BIOD2,SAS,NSpeciesExtinctAtFirstYear,2090,23
SSP1p_20W_BIOD2,WLD,NSpeciesExtinctAtFirstYear,2090,110
SSP1p_20W_BIOD2,EUE,NSpeciesExtinctAtFirstYear,2090,7
SSP1p_20W_BIOD2,CAN,NPotSpeciesInRegion,2090,122
SSP1p_20W_BIOD2,USA,NPotSpeciesInRegion,2090,259
SSP1p_20W_BIOD2,BRA,NPotSpeciesInRegion,2090,470
SSP1p_20W_BIOD2,OSA,NPotSpeciesInRegion,2090,794
SSP1p_20W_BIOD2,FSU,NPotSpeciesInRegion,2090,299
SSP1p_20W_BIOD2,EUR,NPotSpeciesInRegion,2090,144
SSP1p_20W_BIOD2,MEN,NPotSpeciesInRegion,2090,233
SSP1p_20W_BIOD2,SSA,NPotSpeciesInRegion,2090,741
SSP1p_20W_BIOD2,CHN,NPotSpeciesInRegion,2090,411
SSP1p_20W_BIOD2,IND,NPotSpeciesInRegion,2090,264
SSP1p_20W_BIOD2,SEA,NPotSpeciesInRegion,2090,611
SSP1p_20W_BIOD2,OAS,NPotSpeciesInRegion,2090,288
SSP1p_20W_BIOD2,ANZ,NPotSpeciesInRegion,2090,185
SSP1p_20W_BIOD2,NAM,NPotSpeciesInRegion,2090,263
SSP1p_20W_BIOD2,OAM,NPotSpeciesInRegion,2090,903
SSP1p_20W_BIOD2,AME,NPotSpeciesInRegion,2090,898
SSP1p_20W_BIOD2,SAS,NPotSpeciesInRegion,2090,819
SSP1p_20W_BIOD2,WLD,NPotSpeciesInRegion,2090,2843
SSP1p_20W_BIOD2,EUE,NPotSpeciesInRegion,2090,139
SSP1p_20W_BIOD2,CAN,ESHI,2100,0.906533761
SSP1p_20W_BIOD2,USA,ESHI,2100,1.484955804
SSP1p_20W_BIOD2,BRA,ESHI,2100,1.230680281
SSP1p_20W_BIOD2,OSA,ESHI,2100,1.328516475
SSP1p_20W_BIOD2,FSU,ESHI,2100,1.248020817
SSP1p_20W_BIOD2,EUR,ESHI,2100,0.725098985
SSP1p_20W_BIOD2,MEN,ESHI,2100,1.259095871
SSP1p_20W_BIOD2,SSA,ESHI,2100,1.657731433
SSP1p_20W_BIOD2,CHN,ESHI,2100,1.762450676
SSP1p_20W_BIOD2,IND,ESHI,2100,1.058400702
SSP1p_20W_BIOD2,SEA,ESHI,2100,1.332055518
SSP1p_20W_BIOD2,OAS,ESHI,2100,1.104788303
SSP1p_20W_BIOD2,ANZ,ESHI,2100,2.045783917
SSP1p_20W_BIOD2,NAM,ESHI,2100,1.392517738
SSP1p_20W_BIOD2,OAM,ESHI,2100,1.293837493
SSP1p_20W_BIOD2,AME,ESHI,2100,1.586034723
SSP1p_20W_BIOD2,SAS,ESHI,2100,1.353615075
SSP1p_20W_BIOD2,WLD,ESHI,2100,1.410788053
SSP1p_20W_BIOD2,EUE,ESHI,2100,0.716530131
SSP1p_20W_BIOD2,CAN,RLI,2100,0.919672131
